,time,power,device_id_x,location_specific,co2,device_id_y
223,2024-08-02T13:10:00Z,13.862518593668938,ELEUV0202SM1Jb,241 Olsson,480.2881355932203,70886b123039
224,2024-08-02T13:20:00Z,14.175600931048393,ELEUV0202SM1Jb,241 Olsson,478.5,70886b123039
225,2024-08-02T13:30:00Z,14.110074192285538,ELEUV0202SM1Jb,241 Olsson,474.93333333333334,70886b123039
226,2024-08-02T13:40:00Z,13.83114152122289,ELEUV0202SM1Jb,241 Olsson,463.46666666666664,70886b123039
227,2024-08-02T13:50:00Z,13.83114152122289,ELEUV0202SM1Jb,241 Olsson,452.89830508474574,70886b123039
228,2024-08-02T14:00:00Z,13.83114152122289,ELEUV0202SM1Jb,241 Olsson,448.0689655172414,70886b123039
229,2024-08-02T14:10:00Z,13.862829344968,ELEUV0202SM1Jb,241 Olsson,446.40677966101697,70886b123039
230,2024-08-02T14:20:00Z,13.968254160135984,ELEUV0202SM1Jb,241 Olsson,448.5192307692308,70886b123039
231,2024-08-02T14:30:00Z,13.82104055956006,ELEUV0202SM1Jb,241 Olsson,451.55,70886b123039
232,2024-08-02T14:40:00Z,13.784855138510466,ELEUV0202SM1Jb,241 Olsson,450.53333333333336,70886b123039
233,2024-08-02T14:50:00Z,13.825981318950653,ELEUV0202SM1Jb,241 Olsson,453.2881355932203,70886b123039
234,2024-08-02T15:00:00Z,13.825981318950653,ELEUV0202SM1Jb,241 Olsson,453.21666666666664,70886b123039
